package,url,status
co.thor.wnyhv,https://privacy-policy.courses.store/wnyhv?defaultLanguage=EN,success
org.tampabayfoodfight.app,,not found
com.techteeno.completeflagsoftheworld,https://flagsoftheworldpolicy.blogspot.com/,success
com.kcell.myactiv,https://activ.kz/en/policy,success
com.hsoft.hwa,https://static.hereweare.io/html/privacy_policy.html,success
com.photobomb,,not found
com.Sergion.Games,,not found
com.fodjanmobile,https://fodjan.com/de/datenschutzerklaerung-app/,success
com.Wempofirstrelease.android,https://form.typeform.com/to/OqQNYLid,success
com.helbiz.live.android,https://helbiz.com/terms-of-service,"url found, download failed"
com.mightybell.foundersfirst,,not found
com.nowallsanalytics.tarot_guide,https://meutarotapp.com/privacy-policy,success
com.ptapps.videocalling,,not found
com.sclgames.TouchThePanel,,not found
com.mocha.parking,,not found
com.nguyentaihoa.chickenshooter.galaxychicken,,not found
com.mappli.thunter,,not found
com.jgs.play.fantasy.football.free,,not found
com.bullb.pebbles,https://spc.bull-b.com/school/spc/terms,success
ru.dublgis.urbi,https://law.urbi.ae/privacy,success
com.baidu.doctor.doctoranswer,,not found
com.videoframes.stickers.maker,,not found
ie.flipdish.fd6177,https://www.flipdish.com/privacy-policy/,success
com.viseriq.foodmartowner,,not found
co.edvin.lqhve,https://privacy-policy.courses.store/bvtiyl,success
com.jeremydevelops.idunk,,not found
jp.co.atm.vcon.ww,https://www.ateam-entertainment.com/en/app-privacypolicy/,success
com.offline_map_faisalabad,,not found
com.axia,,not found
com.subsplashconsulting.s_CTGSC9,http://www.subsplash.com/legal/privacy,success
com.uspdev.driftarena,,not found
com.skyunion.android.keeplock,,not found
com.cofox.kahunas.JakeCampusNutrition,https://kahunas.io/privacy/07fd08e1-2423-456d-8dd5-a099ab8f82f3,success
ie.flipdish.fd11862,,not found
it.rcgames.twins,,not found
it.cortilia.app,https://www.cortilia.it/privacy,success
life.medley.clinics,https://clinics-app.com/privacy,success
com.abs_cbn.newsmobileapp,,not found
co.uk.youandb.android.b,,not found
com.RS.WordsMahjong,,not found
infinity.army.mobile,,not found
com.pplive.androidphone.sport,,not found
com.sibisoft.palmetto,https://members.palmettobluff.com/privacy-policy,success
com.lilithgame.sgame.gp.oss,https://www.lilith.com/privacy,success
com.mobsoon.sixtone,,not found
co.alicia.qjjwl,https://privacy-policy.courses.store/qjjwl?defaultLanguage=EN,success
pl.naviexpert.market,https://www.naviexpert.pl/polityka-prywatnosci-nawigacji-naviexpert-for-android-z-dnia-06-06-2022/,success
com.diamond.slots.deluxe,,not found
com.iostream.hhmlife,,not found
com.lg.perfectpopcorn,https://leorusgames.com/privacy.html,success
com.gamespring.dbj,,not found
com.enterkomug.linduu,http://www.linduu.com/de/privacy.html,success
com.zyxel.multyx,https://www.zyxel.com/global/en/privacy-policy,success
vn.teraapp.n8156,,not found
com.cyberlink.youperfect,https://www.perfectcorp.com/stat/BeautyCircle/enu/privacy.html?utm_source=ycp&utm_medium=android&utm_campaign=policypage,success
org.mywell.give,https://www.mywell.org/legal/privacy/,success
menloseweight.loseweightappformen.weightlossformen,https://leap.app/privacypolicy.html?pkg=menloseweight.loseweightappformen.weightlossformen,success
com.TodoGamesStudios.Lectotinkuna,https://www.savethechildren.es/condiciones-de-uso-y-politica-de-privacidad,success
com.godoworld.app.daydreams,,not found
com.payitaht.developer.songplayer,,not found
air.mobi.mazniac.jig.pato.horneado.trap,https://www.mazniac.mobi/politica-de-privacidad/,success
com.pixamentory.champs,https://www.termsfeed.com/live/533dcc53-2c3c-464a-ac7c-4b154f915fb5,success
com.ch.sabbathschoollessonreviewinfrenchlanguage,,not found
com.nechapps.carpentertools,https://docs.google.com/document/d/1Gb9OVhTHSNDjcwWE6vVNxpvdvRInJLlZaylzRIftWD8/edit?usp=sharing,success
com.turngs.turnpoker,https://turngs.com/privacy-policy/,success
org.torproject.torbrowser,https://www.torproject.org/about/privacy_policy/,success
com.europe.live,,not found
com.openenglish.learningplatform,http://www.openenglish.com/en/privacy-policy/,success
com.perfectportal.ppe91c5f20874c4621,,not found
com.GoCrazyGames.petdoctor,http://gocrazygames.in/privacy-policy.html,success
com.RadioMedea26FM,,not found
com.yourcoach.timkoilia,https://your-internet-coach.com/int/politika.html,success
com.conciergely.traveller,,not found
wolfoo.toddler.captain.pirate.boat.ship,https://wolfoogames.com/privacy-policy.html,success
com.dongman.camera,,not found
com.frontrow.vlog,https://www.ui.com/legal/privacypolicy/,success
be.bmid.itsme,https://www.itsme-id.com/legal/app-privacy-policy,success
com.fredblair.ob_sono_tools,http://www.ob-toolbox.com/privacy_policy.html,success
com.chess.ludo,,not found
com.alganyazilim.profarmtr,https://www.milkingcloud.com/footer/cookie-and-privacy-policy/,success
com.conduit.app_6be5dd497ba24ff296ff476309009fd2.app,,not found
ru.raiffeisennews,https://www.raiffeisen.ru/retail/remote_service/privacy-agreement/,success
com.zhanyue.dk.foreign,,not found
ua.eldorado,,not found
com.NGFILMS.MegaMillionsSim,https://ngfilms-6dab1.web.app/US/Privacy-Policy.html,success
com.texasphysiciannetwork.texasphysiciannetwork,,not found
com.peeyusshyadav.ecodiwalisound,https://peeyusquad.blogspot.com/2018/11/diwali-cracker-sounds-box-privacy-policy.html,success
com.selfcare.penny,,not found
com.andi.alquran.melayu,https://quranformobile.com/ms/privacy,success
com.everydayiplay.scanandplay.coc,https://luckyduckgames.com/app-privacy-policy,success
com.dreamdogapp.android,,not found
sudoku.day.night.x16,http://policy.prog.net.ua/sudoku.day.night.x16.html,success
com.zukese,https://www.zukese.com/politicas?,"url found, download failed"
jp.drsv.BMXSpace,http://drsv.jp/privacypolicy,success
com.SoftBalloons.FinnegansFlight,,not found
ca.tpic.ajusto,https://www.thepersonal.com/privacy/mobile-app-policy,success
com.fg.krushi,,not found
com.majx.geoloc,https://friend-tracker.com/privacy-policy,success
com.ttf.pixelart.banana,https://sites.google.com/view/pixelart-pandas-privacy-policy/,success
com.pinnatta.chubbycat,,not found
com.colortime.oilpaint,,not found
com.newspaper.egyptdailynewspaper,,not found
com.vorchat.android,,not found
com.axntek.magicink,https://axntek.github.io/privacy.html,success
com.emeebi.ISKAWTING,,not found
com.kehwin.face,,not found
com.storytoys.lego.duplo.disney.mickey.and.friends.googleplay,https://www.storytoys.com/privacy,"url found, download failed"
com.jcbsystems.puzzle5,,not found
jp.co.carview.minkara.minkara,https://www.lycorp.co.jp/ja/company/privacypolicy/,success
nl.intreeweek.app,https://www.uva.nl/en/home/disclaimers/privacy.html,success
com.libratone,http://assets.libratone.com/app/en/privacy/,success
com.devstringxtech.clovehr,https://clovehr.com/privacy-policy,success
com.tg.offroadtruckdriverusa,,not found
com.arenacloudtv.android,https://www.tvarenasport.com/p/3/privatnost/,success
skydragon.honorofkings,https://er.heronow.com/Privacy_1_7.html,success
com.nirvanagames.nexuswar,https://www.phantixgames.com/en/article/privacy_policy,success
com.fh820335,https://saffron-spice.co.uk/privacy,success
com.nextwave.wcc_lt,http://www.cricketbuddies.com/privacy_policy.html,success
hk.itchurch.hindiwebbible,http://www.buy-solution.com/bible-factory,success
com.jiankang,,not found
com.prestigegame.christmascarol,,not found
com.gp.numbermergerun,https://deadpixel-games.com/privacy-policy/,success
com.DarsaJagapati.PredatorFishing,,not found
com.yeptemplate.nglaravel.Interact,,not found
videoeditor.videopephoto,,not found
com.dutchmobility.transportlab,,not found
com.rekisha.geld,https://app-geld.web.app/privacy_policy.html,success
co.edvin.jvynk,https://privacy-policy.courses.store/jvynk?defaultLanguage=EN,success
com.xponential.cyclebar,https://cyclebar.com/privacy,success
com.Game.JewelPharaohLegends.Match,,not found
com.andrewatianyi.I0pm,,not found
id.compro.niagajaya,,not found
cc.xiangziyou.sharefreedo,,not found
com.procredit.mbanking.prod,https://www.procreditbank.ge/en/personal-and-bank-data-privacy-policy?mid=953,success
com.apspayroll.essmobile,https://apspayrollonline.com/legal/PrivacyPolicy-ESS.html,success
com.blue.monster.rainbow.impostor,https://docs.google.com/document/d/1HqcciV-YSwPwk8JWdiLujYyIZAP-xshqqWp4S9gjpJw/edit,success
org.CodeintheSchools.NeverLateNate,,not found
com.kingstechdev.mdayapp,,not found
com.cookapps.animalshift,,not found
com.babycenter.pregnancytracker,http://www.babycenter.com/help-privacy,success
com.ofbusiness.app.buyer,https://www.ofbusiness.com/privacy-policy,success
io.liphy.vlcips.checkin,,not found
com.easyhotelapp.app,https://www.easyhotel.com/privacy-policy,success
com.ptn.sandrinnaandreybong,,not found
com.github.khangnt.mcp,https://mcu.sofluffy.io/privacy-policy.html,success
ee.barking.app,https://snabb.xyz/en/terms-of-use/privacy-policy-for-snabb-platform,success
sistemavitto.deliveryvicenzo,,not found
com.star.media.newslink,https://firebasestorage.googleapis.com/v0/b/newslink-463b6.appspot.com/o/policy.html?alt=media&token=43d3d67d-3dd6-4605-b652-f634d9f12669,success
com.silent.shoppinglist,,not found
ipnossoft.rma.free,https://www.bettersleep.com/legal/privacy-policy/,success
com.disprz.centumflex,https://www.upgrad.com/privacy/,success
com.subwaysurf.addictinggames.freegames,,not found
com.chownow.crawdaddysongreenfield,http://www.chownow.com/privacy-policy,success
com.afkarstudios.icyfloes,https://khailabs.blogspot.com/2019/05/khailabs-privacy-policy.html,success
com.andromo.dev784968.app886533,,not found
com.orcas.orcas_partner,https://www.orcas.io/privacy-policies,success
com.flameingo.jetpac,https://help.jetpac.app/privacy-policy,success
com.karibbeanedu.karib_abc,,not found
com.utahcoffee.app,,not found
nz.co.nib.mynib,https://www.nib.co.nz/privacy-policy,success
com.Creative.Dollify.Cute.Doll.Avatar.Maker,https://firehawk.ai/dollicondoll/privacy,success
com.anabolicaliens.exerprise,https://www.anabolicaliens.com/exerprise/privacy-policy,success
com.studyspring.general.science.book,https://docs.google.com/document/d/19LD2ds2qdeG42Zk0SaW5DBvcuFt6RX2IQFpTkcWiQUM/edit?usp=sharing,success
com.binaryfishgames.siriusblackjack,,not found
breakingscope.focusstudyapp,https://sites.google.com/view/focusi-play-store,success
org.fcbh.fonbsb.n2,https://www.faithcomesbyhearing.com/global-bible-apps/privacy-policy/,success
ru.yandex.searchplugin.beta,https://yandex.ru/legal/confidential/ru/,success
com.gamecoder.i.am.granny.cat.pet.life.simulator,,not found
com.tmon,,not found
com.amazingwits.nestofwitsStaff,,not found
com.brother.printservice,https://web.global.brother/aa/privacy.html,success
com.keyboardfonts.keyboardthemes.animatedkeypad,,not found
com.jeet.fasting,http://cfastapp.co.in/privacy-policy/,success
com.TechTreeGames.TheTower,https://www.techtreegames.com/privacy-policy,"url found, download failed"
com.kirusa.instavoice,https://instavoice.com/privacy,success
com.reternx,,not found
com.zsmart.zmoofit,http://www.zhenyiwulian.com/api/protocol/getPrivacyAgreement?packageName=com.zsmart.zmoofit&language=0,success
com.chownow.karmakafe,http://www.chownow.com/privacy-policy,success
wit.android.bcpBankingApp.millennium,https://ind.millenniumbcp.pt/pt/Mobile/Documents/pages/LegalInfo/PoliticaFuncionamento_AppMillennium.html,success
au.com.carnextdoor.app,,not found
com.kahunas.io.Optimumu,https://kahunas.io/privacy/382c79f1-7664-4237-b4ee-ac834032e5b2,success
com.subsplashconsulting.s_3CVJDS,http://www.subsplash.com/legal/privacy,success
me.mustar.kids.music.shorts.video.lip.sync.tt.like,https://mustar.me/privacy_kids/,success
com.farisgames.MashRunning2,,not found
hr.apps.n207128787,,not found
com.konzerntech.shifanuts,,not found
com.priceminister.buyerapp,https://fr.shopping.rakuten.com/newhelp/vie-privee-et-cookies/,success
com.fmobolove.fsoundbox1a,https://www.privacypolicies.com/live/9c1f5274-0ed9-468a-b99b-c16aa04901ef,success
br.com.w12.vidaacademia,https://w12evo.com.br/EVO%20WOD/termo-uso-pt.html,success
com.italian.dictionary.italia,,not found
sensustech.android.tv.remote.control,https://sensustech.com/privacy/general.html,success
com.ct.driver,https://www.ctapp.co/privacy-policy,success
net.pluservice.muvt,https://www.mycicero.it/condizioni_registrazione_muvt_it.html,success
com.companyname.Matches,,not found
gr.datamedic.trainer,,not found
mobi.eup.jpnews,https://todaiinews.com/en/policy,success
com.icmtrader.ct,https://www.icm.com/en/,success
com.dinnisoft.milkplanreport,https://app.plataformassist.com.br/terms/politica_de_privacidade.html,success
com.echurchapps.topcathedral,https://pushpay.com/legal-center/privacy/,success
com.bp.farming.tractor.cargo.trolly.city.games,,not found
co.alicia.wkdnf,https://privacy-policy.courses.store/kekshc,success
com.schedule.eventcalendar.calendar,,not found
uk.co.hungrrr.pekingcity,,not found
com.gamesforgirlsfree.school,,not found
jp.co.payke.Payke1,https://payke.link/web/policies,success
com.twoapp,,not found
net.crossroads.crossroads,https://www.crossroads.net/privacypolicy,success
com.riwal.rentalapp,https://www.riwal.com/corporate/en/about-riwal/privacy-en-cookieverklaring,success
com.sparrow.blackbeauty,,not found
com.zavariseapps.bibliasagrada,https://www.zavarise.com.br/politic.html,success
ru.rtlabs.mobile.ebs.gosuslugi.android,https://ebs.ru/conditionsmp,success
at.asello.registrierkasse,http://asello.at/agb/,success
com.merge.plane.space.shooter,,not found
com.brighthouse.mybhn,https://www.spectrum.com/policies/your-privacy-rights,"url found, download failed"
app.headliner.headliner,https://www.headliner.app/docs/privacy-policy.html,"url found, download failed"
com.acsa.stagmobile,https://www.ac.com.pl/pl-firma-polityka-prywatnosci-rodo,"url found, download failed"
branded.com.robertjohnmorris,https://www.robertjohnmorris.com/privacy-policy,success
com.Itech.Zombie.Shooter.Game,,not found
com.groweb.runningmama,https://programma.runningmama.it/privacy-policy/,success
com.cafe24.ec.plusshezhomemall,https://shezhome.co.kr/member/privacy.html,success
es.ifema.GENERA,,not found
mk.itzone.paintingquiz,,not found
com.ig.screw.jam.nuts.bolts,https://zegostudio.com/privacy-policy.html,success
appyness.valentino,,not found
com.thisisaim.hotfm,https://www.audioplus.audio/terms-of-use/,success
com.pocketprep.dmv,,not found
com.subsplashconsulting.s_6FPP6Z,http://www.subsplash.com/legal/privacy,success
co.tapcart.app.id_A73GWQ9RNy,https://wearbracha.com/policies/privacy-policy,success
com.playbackgames.dunkers2,https://dunkers2.com/privacy%20policy.html,success
com.spora.wstation,https://wstation.id-waste.net/?action=legal&id_legal=53,success
com.crisis.crisisapp,https://thecrisisdriver.com/crisisweb/privacypolicy.html,success
co.classplus.cce,https://privacy-policy.courses.store/cce?defaultLanguage=EN,success
com.ideamomdev.mtsobreligious,,not found
az.azerconnect.bakcell,https://www.bakcell.com/en/privacy,success
com.honeylake.alumni,,not found
com.xmonetize.quizzland,https://content.quizz.land/Home/Privacy,success
com.dof.AjmanPay,,not found
kr.perfectree.heydealerfordealer,https://api.heydealer.com/posts/ERJ1ZakN/,success
com.maxfixapp.bunker,,not found
co.shopney.donnavamp,https://donnavamp.it/policies/privacy-policy,success
com.civ13.pepestickers,,not found
com.gallusgolf.c535.android.tpctampabay,http://gallusgolf.com/privacy,success
outlinewidget.kustom.pack,,not found
com.zeus.agave,https://zeusagave.com/tyc,"url found, download failed"
com.mobvoi.aitreadmill,http://h5-aitreadmill.mobvoi.com/privacy,success
com.gizmoh.rider,,not found
com.lts.app,,not found
ru.fpst.android,https://fpst.ru/privacy.htm,success
com.worldjournal.display,,not found
com.quickturtle.SeominMonsters_en,https://quickturtle777.blogspot.com/2021/10/blog-post.html,success
com.mon.findmyphone,,not found
com.dominigames.dc1ce.free2play,,not found
com.winter.snow.wallpaper.simulator,https://customizemyandroid.com/policy.html,success
com.juiceboxgames.honorbound,http://appholdings.org/privacypolicy.html,success
com.clichealth.android,https://www.clic-health.com/privacy-policy,success
vitalypanov.personalaccounting.free,https://docs.google.com/document/d/e/2PACX-1vQNLkFDqa2ATGkGg6bgHNtR3oxucjhTQsJSnDJ0GF_8wr-RDskMrCQ8wMUC4j-0DUPVVR_P-jwJzDhd/pub,success
com.capp.wallpp4k.hd,,not found
tv.twitch.android.app,https://www.twitch.tv/p/legal/privacy-notice,success
com.app.curbsidetaxicompany,,not found
hr.apps.n207103182,,not found
com.ouinolanguages.ouinoita,https://www.ouinolanguages.com/italian/privacy/,success
com.jewelsblast.ivygames.Adventure.free,http://letsfungame.com/private.htm,success
com.beckett.becketbaseball,https://pocketmags.com/apps/privacy-policy/beckett-baseball-magazine/google,success
com.integer.sharksharkrun,,not found
com.gimme.mobile,https://res.gimmelive.net/build/index.html#/policy,"url found, download failed"
com.tyler.mys.app,https://www.mys-tyler.com/privacy,success
com.testa.hackbot,https://www.robobotstudio.com/privacy-policy.html,success
ru.yandex.rasp,https://yandex.ru/legal/confidential/?mode=html,success
com.movieprime.play,,not found
com.ncg.ncmvendor,https://www.nepalcanmove.com/privacy-policy,success
talking.toy.funny.couple,https://funny-talking.com/privacy-policy,"url found, download failed"
com.thirtynorth.thirtynorth,,not found
com.ballarattaxis,https://book.13cabs.com.au/Privacy,success
ovh.sauzanaprod.meteotanzanie,https://site.meteo.sauzanaprod.ovh/privacy_policy.html,success
com.reima.app,https://www.reima.com/en/privacy-policy,success
com.candywriter.bitlife,https://www.candywriter.net/privacypolicy,success
com.tamtriluc.superme,http://api.memorybooster.top/policy.php?lang=vi,success
com.karakartal,https://m.karakartal.com/gizlilik.php,success
br.com.pontoicarus,https://pontoicarus.com.br/politica-de-privacidade/,success
com.treats.app,https://docs.google.com/document/d/1diuox6FxhhQEpoc0xxa3dAy957kB6y-eKmTAYPeqtwI/edit?usp=sharing,success
com.fitnessmobileapps.frogtemplepilates,,not found
app.art.best,https://h5.artpro.com/profess/privacy_en.html,success
com.mbh.namazvakitleri,https://imuslim.app/privacyandterms/privacypolicy.html,success
com.kahunas.io.Jayyletsgetfit,https://kahunas.io/privacy/04cee9ea-4be8-4f29-979a-d90c1d64aa94,success
com.amcapparel.app,,not found
com.farm.wild.animals.transporter.truck.simulator.games,,not found
com.raongames.growcastle,http://cafe24.raongames.com/privacypolicy/com.raongames.growcastle.kr.html,success
app.drinkandpick.com.drinkpick,,not found
com.ewell.guahao.shiyantaihe,,not found
co.thor.fytdq,https://bit.ly/33pSGFX,success
com.unfcu.mobile,https://www.unfcu.org/privacy-policy/,success
com.up2date.mybible,https://mybible.eu/en/privacy-policy,success
com.hellotoby.consumer.android,https://www.hellotoby.com/en/privacy,success
com.subsplash.thechurchapp.therockchurchbirmingham,http://www.subsplash.com/legal/privacy,success
am.lsoft.dev.lsmobilebanking.uniproduction,https://www.unibank.am/en/privacy-policy.php,success
com.mobeasyapp.app4823755634,,not found
com.Kindergarten.CityAdventures1,https://www.iubenda.com/privacy-policy/7811980,success
com.onelink.partnermobile,,not found
com.sage.mobile,https://www.sageworld.com/legal/privacy-policy.html,success
com.computerapp.ambulancegame.hospitalgame.drivinggames,https://computerkeyapp.blogspot.com/2023/04/privacy-policy-guidelines-for-computer_17.html,success
co.davos.Rsac,https://privacy-policy.courses.store/Rsac?defaultLanguage=EN,success
com.thetransitapp.droid,https://transit.app/privacy,success
com.chronicinsights,https://chronicinsights.com/mobile-app-privacy-policy,success
com.sportinginnovations.smiatl,https://www.theuphoria.com/privacy-policy/SMIATL,success
com.mounirgames.christmaswallpaper,,not found
com.wheres.candy.ice.maker.free,,not found
com.finitexr.GeekForge,http://geekforge.thefinitex.rf.gd/PrivacyPolicy.html,success
com.tamkin.android63307fa29cad2,,not found
com.happyq.actorfacetest,,not found
com.rcp.testapp,https://testapp.ai/privacy-policy/,success
com.novalsys.spscolumbia,https://spscolumbia.campusgroups.com/terms?view=privacy&app_id=25007,success
com.douyaim.qsapp,,not found
com.holobuilder.jobwalk,https://holobuilder.com/privacy-policy-docs/,"url found, download failed"
com.trainerize.leanwithreem,http://www.trainerize.com/privacy.aspx,success
org.pci.diyetkolik,https://www.diyetkolik.com/gizlilik-ve-kosullar/,success
com.bototo.oukawortiga,,not found
com.matchrella.bellavilla,,not found
com.tiplaystudio.toiletforce,https://www.tiplaystudio.com/privacy-policy.html,success
com.Nitxgames.OffroadFortunerCarSimulator,,not found
com.touchtype.swiftkey,https://go.microsoft.com/fwlink/?LinkId=521839,success
supgro.com,https://bit.ly/4gI3q5A,success
com.doccharge,,not found
nl.afsprakenapp.zorggroepalmere,,not found
com.tap.wordoftheday.learnenglishvocabulary,,not found
com.plover.ploverapp,https://www.plovertrip.com/privacy-policy/,success
com.axis.drawingdesk.v3,https://4axis.com/privacy-policy,success
com.citymarket.mobile,https://www.citymarket.com/i/privacy-policy,success
com.ns.grand.vegas.crime,https://naxeex.com/privacy-policy/,success
com.autodesk.homestyler,https://www.homestyler.com/about/privacy,success
com.area730.survival,http://area730-labs.com/policy/privacypolicy.htm,success
ge.mobility.basisbank,https://bb.ge/en/privacy_policy,success
co.lynde.xpcfd,https://privacy-policy.courses.store/xpcfd?defaultLanguage=EN,success
marcela.gandaramusicacristiana,http://www.e-droid.net/privacy.php?ida=1432478&idl=es,success
com.NGS.NauticalAdventuresCatch,,not found
com.sysdevmobile.MSSSmartPhoneV51,http://docs.sysdevmobile.com/PrivacyPolicyMSS.TXT,success
com.bundeling.bcoranjerood,,not found
com.futuremoments.audiomaster,http://future-moments.com/termsandprivacy#privacy,success
com.sparkello.Sparkello,,not found
com.subsplashconsulting.s_K9PW54,,not found
com.westlake.mobile,https://www.westlakefinancial.com/privacy-policy/,success
com.droid4you.application.board,https://board.budgetbakers.com/privacy-policy/,success
fr.redshift.nostalgie,https://players.nrjaudio.fm/mobile/fr/nosta/politique_de_confidentialite_v2.html,success
app.schoolbag.android,,not found
app.remojo.android,,not found
live.dots.puzatyytato,https://docs.google.com/document/d/19SKaJGp8AJXO02-QAj3UgJnNTzqEnb3TZePjeGOCSPI/edit?usp=sharing,success
co.april2019.chemica,https://privacy-policy.courses.store/chemica?defaultLanguage=EN,success
math.scientific.calculator.camera.plus,https://cameramath-8367f.web.app/privacy.html,success
com.bestwishes.texasholdem,,not found
jp.co.stylefree.otogami,,not found
com.yourkarma.android,,not found
com.andromo.dev249300.app284814,,not found
com.tubaobao.live,,not found
co.tapcart.app.id_g9Y3kOMYfp,,not found
com.creditwestbank.westnotifier,https://service.creditwestbank.com/miscellaneous/notifier/privacypolicy.html,success
com.appmind.radios.arabic,http://www.app-mind.com/privacy-policy/,success
com.grapes.nexa,,not found
com.cme.dckidling_teacher,,not found
kaptioned.app,https://kaptioned.com/privacy,success
com.spilgames.mydolphinshow,https://static.gamedistribution.com/developer/clean_fabrique_privacy_notice-v1.0.2021.html,success
org.sccm.mobl,https://www.sccm.org/About-SCCM/Privacy-Statement,success
de.movingmonkey.movingmonkeyakademie,https://movingmonkey.de/datenschutz,success
com.ministone.game.cookingmaster,https://d35g5cmu2sook1.cloudfront.net/public/web/policies/privacy_policy.html,success
com.trainerize.nicolebutlerfitness,http://www.trainerize.com/privacy.aspx,success
com.trainerize.jvonnejay,https://www.trainerize.com/privacy.aspx,success
pl.ithero.niania,,not found
com.pinegrove.eConnectK12,https://jupsoft.com/privacy-policy,success
com.eyougame.xjhx.en,https://www.eyougame.com/home/index/about_us?nid=2,"url found, download failed"
co.tapcart.app.id_yTd4yDFeIe,https://www.rainbowshops.com/pages/privacy-policy,success
com.chelsea.racecar,https://chelseamagazines.com/privacy/,success
co.jack.zqhvn,https://privacy-policy.courses.store/zqhvn?defaultLanguage=EN,success
com.billiards.shooting.ball.pool,https://sites.google.com/site/shootingballprivacypolicy/,success
my.gov.moh.mykkm,https://www.technosecureprint.com/disclaimer-farmachecker,success
com.StudioSublime.HexaGone,,not found
com.moogames.frozencastle,https://moogamestudios.blogspot.com/p/privacy-policy-welcome-this-privacy.html,success
com.awesomeframes.transparentphotoeditor,,not found
co.marshal.qcrkp,https://privacy-policy.courses.store/jqhuzf,success
com.withbuddies.dice.free,https://scopely.com/privacy/,success
com.screen.translator.text.recognize,https://sites.google.com/view/ctscreentranslator/home,success
com.mobomap.cityguides96,,not found
com.AlgetecTecnologia.HistriadaArteeMsicaVoltaaoMundo,https://privacypolicy.virtuaslab.net/PRIVACY_POLICY.html,success
com.easyfresh.easyfresh_client_app,,not found
com.ayvaz.sportsoracle,https://scoreplus.store/privacy-policy.html,"url found, download failed"
com.mikeapps.ThemesMiniCooperPaceman,,not found
com.v2raytun.android,https://v2raytun.gitbook.io/v2raytun/overview/privacy-policy,success
com.telmediq.smartpager,https://www.telmediq.com/privacy-policy/,success
com.tuncaygame.towtrucksimgame,,not found
com.beautysselfie.cameraeditor,,not found
com.tochka.bank,,not found
info.gorillaexpense.androidPro,http://www.gorillaexpense.com/privacy-app/,success
com.subsplashconsulting.s_G4QMQV,https://subsplash.com/u/-G4QMQV/privacy-policy,success
com.ginnungagap808.wintersnow,,not found
br.com.juntosfmc.app,https://fmcagricola.com.br/Home/privacidade,success
co.kevin.dtfpy,https://appx.co.in/privacy.php?app_name=ASC_ONLINE,success
com.antheu.games,,not found
com.fruits.crush.puzzles.match,,not found
com.gradehealthchain.log,https://storagegradehc.blob.core.windows.net/resources/userterms/logapp_terms_personal_info.htm,success
com.mightybell.hairbrained,,not found
com.zando.android.app,,not found
com.owtnslfkjgnk.tjkoqtpadfd,,not found
fr.roseoubleu.app,,not found
com.sibisoft.hawthorns,,not found
com.find.out.hidden.objects,https://sites.google.com/view/focus-apps-privacy-policy/,success
com.trainerize.boldfitness,http://www.trainerize.com/privacy.aspx,success
com.bmwallpaper.murottalquran.muzammilhasballahmp3offline,,not found
com.learn.anglais.gouss,,not found
sg.codigo.dineinn,https://sg.dineinn.com/privacy-policy,"url found, download failed"
littleappas.christmasgift.ideas,,not found
com.coalshastralive.android.app,https://www.coalshastra.com/privacy-policy,success
nl.speakap.timbertalk,,not found
com.eniovendrame.uksipcalculator,,not found
ch.sft.sftplatform,,not found
com.lifewidgets.mobileapp,,not found
com.deyaasoftware.guesshpcharacter,,not found
com.sonicoctaves.ipustak,http://www.ipustak.com/support/agreement/privacypolicy.html,success
com.koxko.KillTheBoss,,not found
com.wbunker.safy,https://api.safy.app/privacy/es,success
com.carshering,https://delimobil.ru/terms/privacy-policy,"url found, download failed"
com.subsplashconsulting.s_8J4QRV,http://www.subsplash.com/legal/privacy,success
com.elinter.app.pvpro,https://pv.inteless.com/agreement,success
dudesboutique.android.app,https://dudesboutique.com/pages/privacy-policy-terms-of-service,success
co.alicia.rihfb,https://privacy-policy.courses.store/rihfb?defaultLanguage=EN,success
com.kupos.cormar,https://cormarbus.cl/privacy-policy,success
com.nkart.launcher,https://pkulria.wixsite.com/privacy-policy,success
com.greencopper.android.reading,https://app.appmiral.com/readingfestival2026/privacy-policy,success
com.sslwireless.radiotoday,,not found
com.dowin.solarsystem,,not found
org.motb.mobile.museumofthebible,https://www.museumofthebible.org/privacy-policy,success
com.drivecentric.drivecentric,https://drivecentric.com/privacy-policy,success
com.ss.a2is.eliseo,,not found
com.studytracks.app,https://studytracks.fr/politique-de-donnees-rgpd/,success
co.sansa.rrlzs,https://privacy-policy.courses.store/ohypcd,success
com.iron.man.superhero.city.hero.games,,not found
com.NinthGamesStudio.SurvivorsAndZombies,,not found
com.gigil.drive.road.simulator.driver.apps,https://sites.google.com/view/appszoo/privacy-policy,success
kr.co.navcom.gaon,,not found
com.weplaywelearn.kidsadditionsubtraction,http://sites.google.com/view/we-play-we-learn/privacy-policy,success
marikasoft.squish,,not found
com.awesomeclockandweather.freshvegetableswidgetclock,,not found
com.risesoftware.cooper,https://www.vts.com/privacy,success
com.sharath.ineedthis,,not found
io.datax.workstation,,not found
org.cerba.catalogue,https://www.lab-cerba.com/fr/politique-de-protection-des-donnees,success
com.Dcom.AntCrush2D,,not found
com.recall.wiki,https://www.recall.wiki/privacy-policy,success
com.fantasyflightgames.xwingsquadbuilder,,not found
com.livechatapp.omegle,,not found
com.FrozenWallpaper.winter.image.photo.background,,not found
com.subsplashconsulting.s_DH8P3N,http://www.subsplash.com/legal/privacy,success
com.meditaide.old.t9.keyboard,,not found
